HIP,RAICRS,DEICRS,Vmag,label
-1,296.1836246610601,-14.134819729039434,5.26014909026877,0
-1,297.6810360883816,-14.392101224332233,4.525630222962136,0
-1,298.1415462520313,63.588269044477556,4.9250303706255805,0
-1,294.69115717249485,61.88864338263596,4.1744260510484805,0
-1,16.466884069644106,-53.048344858667114,5.05589921082269,0
-1,18.009636628941074,-52.26270336987813,4.6443612137949,0
-1,5.932073048667644,10.846765071672365,5.1126576089681,0
-1,7.42891503747969,10.074201923841482,5.627123924726718,0
45920,140.45878607,-55.51487092,5.61,1
45941,140.52845511,-55.01069531,2.47,1
46283,141.57490643,-53.37893587,5.09,1
-1,143.1278667186595,-53.818082355661794,4.809530802053644,0
-1,143.89693292762155,-56.662154386446744,5.609411625744909,0
106278,322.88966951,-5.57115593,2.9,1
-1,323.23762610229664,-6.2491417951627115,4.614825873044658,0
-1,323.67879252041365,-4.972908642893861,5.22382293623659,0
-1,320.3926788051337,-7.747925998694795,4.9227784707350555,0
-1,4.390013901399618,-54.16551104862539,4.979898703107352,0
-1,4.272434707527254,-55.08853836080164,5.206276889394023,0
109081,331.46229754,-59.63594171,5.62,1
-1,331.35472013799466,-59.65954214428452,4.688044733525518,0
-1,308.019829284048,86.25121846507813,4.1197235000417995,0
-1,305.6555551391503,84.57291049123006,4.908330125506403,0
88290,270.43828967,1.30510936,4.42,1
-1,269.31819854625644,-1.2914498701972539,5.0933274829943045,0
-1,272.5208470427666,1.9864866390346205,5.303816937839817,0
-1,272.204244910404,0.9936477095496135,4.669245007366707,0
-1,273.6675581142635,81.20245457952849,4.72116360761529,0
114948,349.23945138,-62.00113447,5.64,1
115908,352.25387551,-63.11062274,5.66,1
-1,350.7247942685164,-61.31157313670135,5.689802564346875,0
-1,350.7330664785848,-61.99984277399649,4.962451415051211,0
44946,137.33972475,22.04544728,5.16,1
-1,139.071080064241,23.780265877697673,5.166483768994147,0
-1,140.1156326009387,21.534974911051094,4.945435915553291,0
-1,139.09967587301009,22.488216847071374,4.774887386528268,0
-1,235.62455196918094,74.37824997954958,5.618505949585486,0
-1,235.1818408163605,73.41390941729539,4.79108756615565,0
-1,232.8857898949774,72.99946680447277,3.6111932184199107,0
-1,235.2484802504621,74.27117796586575,5.258736027649815,0
-1,135.16987984617882,-89.36945675680421,4.740601264320949,0
-1,137.27372016726608,-88.45875619957857,4.278576829542628,0
-1,71.1180236963442,-74.21891590336365,4.476094275559051,0
-1,70.73750495797933,-74.15238802217262,5.225057174317658,0
-1,68.58543559418338,-76.80225316726417,5.326019623730307,0
-1,69.89402016217183,-75.20430192808487,4.996186567617491,0
-1,208.4514031171235,-17.965042572216127,5.04460257793891,0
-1,211.345138316829,-19.039797118076965,4.972549153893059,0
-1,210.92132008608937,-15.982196719493476,5.732221030058875,0
-1,211.1947903010929,-19.324504373845933,5.43800556599242,0
105696,321.10332831,-41.00669489,5.76,1
105913,321.75692385,-42.54796563,5.5,1
106327,323.02442135,-41.1793364,5.29,1
-1,320.61541027726753,-41.84145962471095,5.231491802908799,0
-1,323.75255504384785,-40.187850229337776,4.5403903540853525,0
84226,258.2439872,-32.4383273,5.95,1
84401,258.83019699,-33.54841317,5.6,1
84551,259.26547645,-32.66270528,5.53,1
84709,259.73483426,-34.98957161,5.91,1
-1,261.54946654249125,-35.263186978167035,4.081506025879725,0
-1,258.96469920329315,-34.71857349273148,4.966752455369654,0
-1,260.45672753518096,-32.15328128086853,4.410883476464176,0
92133,281.67949234,52.98797002,5.91,1
92549,282.89583932,52.97452091,5.51,1
92689,283.30642219,50.70828894,4.92,1
-1,280.71988388861257,52.17992275777226,5.843529537639734,0
-1,283.4645940032836,51.802100634072,5.299362865425386,0
36055,111.46334907,-5.77495377,5.98,1
37088,114.31971063,-4.1110225,5.14,1
-1,112.38126074992799,-5.019371684500792,5.177318868790059,0
-1,113.46815728918321,-6.260450230774292,5.267364814976162,0
106429,323.348054,-44.8486946,5.57,1
-1,324.09631464573073,-44.6625867845845,4.237392005542895,0
90133,275.90182621,-75.04432557,5.47,1
-1,276.06336931477256,-76.30432550890743,4.653706263129131,0
-1,274.55678344902765,-74.93159005898548,5.62723118230238,0
27530,87.45656999,-56.1664886,4.5,1
-1,85.63564655645393,-55.36338690308874,4.081395773188101,0
-1,87.74573258914161,-54.08544056496982,5.558234120574236,0
-1,85.1994320046728,-55.04240417735873,5.163480969182266,0
-1,52.445946719301446,-26.17310481857209,5.043798618833506,0
-1,55.096583729845165,-24.94887846007122,5.938678241613704,0
105703,321.1415567,26.17454472,5.67,1
105966,321.91679163,27.60854356,5.39,1
-1,318.1778635440708,28.311387844562827,5.308168121031718,0
-1,321.3565614143036,25.572053194758453,4.184859632827112,0
-1,319.78061725913864,26.905646124322395,5.058366576909793,0
84177,258.11585728,10.58522897,5.32,1
84671,259.65410656,10.86471277,5.03,1
85139,260.99005723,8.85258733,5.77,1
-1,261.167170443688,10.91600765929984,5.275066410220704,0
68933,211.67218608,-36.36869575,2.06,1
-1,211.3133826793113,-35.5965290784511,5.067621258607054,0
-1,210.87981314416467,-34.146939074263386,5.257843010064295,0
-1,325.8693187315185,83.65536049400227,4.644170169916588,0
-1,322.78234719604404,84.98644652257776,4.703548091900481,0
-1,323.7743957313893,86.00090848553681,4.412621420908801,0
48402,148.02650069,54.06428574,4.55,1
48802,149.30654965,57.4183508,5.97,1
49005,149.9654996,56.81187557,5.5,1
-1,149.9046186020831,57.28613461376621,5.83065192026362,0
-1,148.733229828819,56.53535549157406,4.342744596207616,0
72567,222.56549508,23.91176538,5.86,1
73568,225.52713391,25.00825646,4.8,1
-1,222.524450517976,24.886875003555424,4.492106662569739,0
-1,225.27801462151496,25.771202146470173,3.77737974709078,0
-1,224.52953279877588,23.763887399770248,5.314419956395285,0
6061,19.4499337,3.61452038,5.13,1
-1,20.807967949833305,4.035492473151718,4.940386841176687,0
-1,21.086135920750422,3.664706436060138,4.667678932669964,0
-1,17.70297328069099,1.6529213569417789,5.004093064523985,0
-1,20.034437739818728,1.7977191215037278,4.9287531627058145,0
-1,18.401392930391435,3.929112493103643,5.005013052593685,0
-1,17.526307647315264,6.870083461428084,4.451863422195466,0
-1,21.01726424728831,5.569800544625995,4.844947854541789,0
-1,21.042104449049933,7.178880521834294,4.952403745883848,0
79349,242.90853829,23.49482992,5.74,1
-1,241.6480368160504,21.872268839954593,4.649983113690644,0
-1,243.4609913274167,23.90591168900344,5.7054558559068305,0
-1,244.47631750886046,22.25778511452474,4.796513051461856,0
-1,243.42529777662884,23.461619300283196,5.20400358596278,0
110838,336.83280453,-64.96637927,4.51,1
110935,337.15600483,-67.48888731,5.56,1
-1,336.1969233988436,-64.17590473620339,4.783179278979845,0
-1,337.5518238358169,-66.7709113674026,4.993632206645566,0
-1,335.32511199114396,-67.03819158234376,4.888426084414776,0
76008,232.85439245,77.34933897,5.0,1
-1,231.9225129932607,77.10674586181706,4.307920769864342,0
94376,288.13814581,67.66131695,3.07,1
-1,289.0990101322047,65.1472043325943,5.172328665573165,0
-1,295.8444949962087,-65.27123357804687,4.787835113406357,0
-1,294.73169665337423,-65.05915284595356,5.204108769192293,0
-1,294.385875472298,-64.33623485991265,5.020160735718341,0
-1,295.13403360321973,-65.31715461469733,5.28450653421231,0
19968,64.22311681,61.85004125,5.69,1
20266,65.16818726,65.14045287,5.26,1
-1,66.36134989091317,62.79957543213515,5.459020658721289,0
-1,66.01492331792127,65.09580971086967,4.7477397247219155,0
54879,168.56017036,15.4297631,3.33,1
55016,168.9662367,13.30759308,5.31,1
-1,165.92801129264032,12.673054386314512,4.657074276146711,0
-1,166.0648791200376,13.88219652880527,4.894812269212496,0
-1,168.42547134763402,12.075988674712622,4.329096295549157,0
65466,201.27785348,23.85443816,5.75,1
-1,198.4372590500507,25.084428636223485,4.782461661187382,0
-1,304.0483952012497,-67.78080444313645,4.696515724521797,0
96100,293.08577692,69.66540172,4.67,1
-1,292.94992698769113,68.92356900380456,4.888961623628577,0
-1,294.73583448034026,69.83728163034714,5.381121966366659,0
117125,356.16950877,-78.79144467,5.74,1
-1,356.9017182236509,-80.4470757092087,4.653996161233164,0
-1,355.1201140033423,-78.32948713693192,5.4251192275701525,0
-1,353.7716809632076,-80.064962703575,4.185291397035186,0
-1,345.46683174494495,-89.00951324569306,5.394376752372858,0
-1,348.1659825073116,-89.11611679910365,5.329395175834142,0
-1,346.18636075527655,-89.97988522606153,5.192211981207747,0
80008,244.98017016,39.70859042,5.48,1
80460,246.35069083,37.39407872,5.53,1
-1,243.22841559355908,37.15639158086769,4.7195575145128315,0
-1,245.26306313070967,39.42724720804227,4.692255047769917,0
-1,245.67265204340552,39.352753377250465,4.4444474566334335,0
-1,245.9548078156667,37.397637972961235,4.795803793378773,0
45290,138.45095799,43.21791261,5.3,1
-1,138.7790242100069,43.026620866678066,4.979772299101321,0
117088,356.05010877,-64.40453515,5.73,1
-1,353.8697183729612,-63.12716334295832,5.375649215752842,0
-1,202.47220329911462,-89.72381155089316,4.554261855553397,0
-1,230.77996024849435,49.458377492142795,5.269800700876848,0
-1,229.48387057366284,47.61982227765328,5.028152877080672,0
74582,228.57986595,-70.07945566,5.75,1
-1,230.89106918501582,-69.41221683899953,4.944073616968619,0
-1,228.14312661544972,-69.95376890046145,5.1141891499454015,0
-1,228.83420847938015,-72.48322642483863,5.927421710596677,0
-1,230.5596191778141,-70.14758140172327,4.813547835582152,0
37391,115.12954787,87.02015634,5.05,1
-1,116.50649224487805,89.57673291194415,5.257354491992968,0
-1,116.31072853616975,87.01527235015861,5.427383560759627,0
-1,192.05002689534618,19.368779306874746,4.864765698179694,0
15305,49.36084175,-47.7517377,5.84,1
-1,50.00675716768978,-46.668314946603,5.237853144667412,0
-1,48.79983333673121,-43.98260544568852,5.874680950719428,0
51624,158.20281305,9.30659431,3.84,1
51775,158.70030655,6.95361136,5.07,1
51802,158.75912532,8.65043904,5.67,1
-1,156.92556170889952,8.400635399380853,5.1570860524371325,0
12332,39.70416245,21.96144509,5.45,1
-1,38.80642881164974,23.939339157457194,5.360227406335483,0
-1,39.41557795222029,23.996532180920187,4.850406653669034,0
67244,206.73483886,-36.25190473,5.15,1
67457,207.36146356,-34.45063035,4.19,1
-1,204.85888409531225,-36.808726335971734,4.3866921758724065,0
-1,205.42083830963585,-34.265533128528304,5.088849567364197,0
-1,204.87239260795462,-34.59373475552422,4.79990695800714,0
-1,206.6043744928627,-35.41675351192326,5.26453574831256,0
96100,293.08577692,69.66540172,4.67,1
97122,296.0766734,69.33711857,5.9,1
-1,292.5126573670016,69.41091297693374,4.2217846785166655,0
-1,292.6996075665108,66.27908718156571,5.220080933755234,0
-1,294.90476104162707,68.3558614134446,5.3072544668418855,0
-1,293.74653290314876,66.97203982587132,5.548281076544743,0
33024,103.2061973,8.38044841,5.75,1
33372,104.10767805,9.95659959,5.9,1
34002,105.82470567,9.13834729,5.96,1
-1,104.18233355459743,10.2652693339986,5.685766057922931,0
31448,98.82331871,9.98835403,5.93,1
31978,100.24442101,9.89576021,4.66,1
-1,100.27295178560954,11.64325166744123,4.557681358603449,0
44504,136.00167862,54.28387681,5.74,1
44901,137.21827365,51.60472728,4.46,1
-1,137.4854437387705,53.08057212842351,4.660957728466803,0
-1,136.04226434685222,54.262049216942664,4.840544674825352,0
66903,205.66409991,78.06432575,5.91,1
-1,207.25652721912041,77.62218464600983,4.997376539110655,0
5896,18.93956391,-68.87623708,4.25,1
-1,17.982592434528684,-65.91247582309511,4.192180345596837,0
-1,249.17485978993517,-32.164767537511175,4.643335528039924,0
111600,339.14778918,-31.66369314,5.82,1
111809,339.71443125,-33.08138295,5.66,1
111934,340.09324845,-30.65836159,5.88,1
-1,340.920922059805,-32.58250525689845,4.698354283700435,0
-1,339.41131795432574,-32.55727376143251,5.440004305703809,0
-1,340.812774432932,-32.87839125833729,4.515383071136538,0
58001,178.45725536,53.69473296,2.41,1
-1,178.0282946845886,51.4873407255793,5.019214218363165,0
-1,177.18456831260235,54.8309984109592,5.10237212524521,0
31216,98.22595658,7.33297921,4.47,1
-1,100.12329354414051,6.829778968216129,4.777595451854224,0
104185,316.62600709,31.18466842,5.77,1
-1,316.8631729884575,33.51660234905703,5.394896450454125,0
-1,317.8487821518401,34.28481555837483,5.198413079075756,0
-1,116.34095762370131,71.35958977169508,4.830029605600044,0
-1,115.05093406667473,69.66967375495196,4.844653649880938,0
27483,87.29358126,39.18113322,4.51,1
27673,87.87246934,39.14847936,3.97,1
-1,88.39164077316975,41.23755859771999,5.137323589125163,0
-1,87.35272041290794,38.65811391032489,4.9539574396615835,0
-1,87.96149276122176,37.78359705940489,4.8402471420011475,0
-1,88.38844187034785,39.83188137675528,5.098402519632856,0
-1,217.42544735425767,-73.07201248455092,4.935907758075124,0
-1,217.67837582986402,-72.78353125759996,4.390921936790083,0
-1,218.91776693814683,-72.7579099687758,4.364115269332108,0
-1,351.04602558057456,16.451519976987512,5.668837843538983,0
-1,350.7486552084278,18.176707996746668,5.439335255294228,0
-1,349.17900409449175,17.780044196097812,5.779029133832467,0
-1,349.380324991661,17.110038319606552,4.645872302029094,0
21060,67.70874038,-44.95374351,5.07,1
-1,67.64595861516756,-44.91641041750664,4.303709792838872,0
-1,68.09942594891282,-45.611710133134366,5.91871294325916,0
-1,69.39006709230534,-45.74472537199126,5.744990022370791,0
-1,68.74633768773971,-46.98124760408383,4.6941413490339094,0
75695,231.95771631,29.10549164,3.66,1
76127,233.23248309,31.35915517,4.14,1
-1,232.63840028074432,29.614762919295472,5.515674785861033,0
-1,232.35599350264883,27.632900171791114,5.277146848141127,0
-1,231.51020999862897,27.861787797678307,4.997689574776978,0
33977,105.75613986,-23.83330131,3.02,1
34360,106.8441212,-23.84073435,5.75,1
34914,108.35003994,-22.67414589,5.99,1
-1,108.72137961068105,-24.71740040671847,4.592726178740906,0
-1,108.04864214722905,-23.069605399694336,3.812879840606082,0
-1,107.9268672441666,-23.99560981763381,5.400697525643448,0
18907,60.78907003,5.98930909,3.91,1
18957,60.93584928,5.43563754,5.32,1
18993,61.04078184,2.82725258,5.36,1
-1,61.20500602169312,3.2056639444620085,4.00215818268636,0
53253,163.3731926,-58.85326474,3.78,1
53334,163.6233225,-61.82661289,5.95,1
53394,163.82192922,-60.51720824,5.93,1
54301,166.6353096,-62.42413654,4.62,1
54461,167.14169012,-61.94717969,5.11,1
54463,167.14748181,-58.97504198,3.93,1
-1,164.8226824223615,-62.108427594238805,4.390693083222748,0
84769,259.90436303,80.13639898,5.74,1
-1,259.12522147434635,83.04865873476473,5.538467352978016,0
-1,259.52061036936635,81.59505403155308,4.112232092124702,0
47199,144.29112334,-32.17861272,5.62,1
-1,147.26876614955896,-30.878938624664524,4.748455806112868,0
77512,237.39874182,26.06854936,4.59,1
-1,235.57177631808014,25.54934627503371,4.797754651645611,0
-1,238.40256740819237,24.640954282987252,4.873953220809218,0
-1,237.13040607721905,23.901746963485042,4.677772855170703,0
-1,236.34189291004935,26.077822526719157,4.4987437897544735,0
101899,309.74806489,30.33442469,5.68,1
102453,311.41566302,30.7196568,4.22,1
-1,311.589090242967,30.15514923826942,5.607404102163654,0
-1,307.8083804836857,29.670644819229416,5.261675159354653,0
73695,225.94867417,47.65401409,4.83,1
73841,226.35788174,48.15090031,5.59,1
-1,224.35828632157342,46.4505715672276,3.8276846450633144,0
-1,224.70171963844416,45.23702057378013,4.587786374072741,0
21594,69.54529558,-14.303587,3.86,1
21685,69.83182532,-14.35888729,5.46,1
-1,66.85879640104991,-14.39561532583785,3.788891753639432,0
-1,66.81971140449417,-16.31998998518921,4.989686626829762,0
-1,270.1195478458832,14.175366792211525,4.6867245119950836,0
-1,281.1593347426786,10.165266408000559,4.8191505012793865,0
115908,352.25387551,-63.11062274,5.66,1
-1,352.82275870893955,-64.46803908698318,4.987268880370903,0
-1,352.70569717374127,-63.821789522181476,4.249921577764235,0
-1,116.60090440386833,40.61771616390651,5.347806670003804,0
-1,115.40402287220488,42.519927471830925,5.952658145160653,0
-1,117.11210402366586,40.4168851056589,4.6242824243776495,0
-1,116.03590645946011,40.14160910926233,4.595472019566632,0
14131,45.56415553,-71.90249547,5.51,1
-1,45.041058022207395,-69.96755344128513,5.040945769335389,0
-1,45.710994298986996,-69.61873869029432,4.887532330991507,0
-1,44.64612454127719,-71.87982994678636,5.400527949426462,0
76008,232.85439245,77.34933897,5.0,1
-1,232.20988405206566,77.34654997915801,5.363769478752199,0
89925,275.23737263,29.85879387,5.61,1
89935,275.25423981,28.86983516,5.12,1
90342,276.49488169,29.82898959,5.81,1
-1,276.4982815607224,28.008500615414682,5.704489631836618,0
-1,275.7384051072399,30.57225952743934,4.548014538607974,0
-1,276.50123473312874,29.917771065873954,5.300570946968538,0
-1,273.4498678621777,28.282469047147792,5.5613188065329044,0
-1,253.71249435278207,-80.39469251315622,4.717812634010063,0
-1,250.9813843472826,-79.89511305226425,5.508902324962003,0
75730,232.06415852,-16.7164031,5.64,1
75944,232.66828146,-16.60945806,5.82,1
76126,233.23011545,-16.85280725,5.53,1
-1,231.46368298366227,-15.385273019227519,5.396496157671575,0
-1,232.83413126180378,-17.048341096786956,4.965710240841505,0
-1,233.50847472251883,-16.231656184674033,3.9894065990128897,0
-1,231.87899363533154,-18.265056381576713,5.2281514452561755,0
12706,40.82551897,3.23617162,3.47,1
-1,39.138118632719035,1.036717659036496,5.92656767187538,0
-1,41.12859967402816,3.4026291646641393,4.3917299105125505,0
-1,40.08796837079399,3.7628464557269306,4.115215681992014,0
-1,40.02780865662102,4.756155295181033,4.789432560076316,0
96496,294.26389422,-18.23101861,5.66,1
96808,295.18058838,-16.29314555,5.3,1
96950,295.6295525,-16.12397392,5.06,1
97063,295.88936752,-15.46965541,5.49,1
-1,293.10060412952055,-18.071680838339173,5.218456912706347,0
94376,288.13814581,67.66131695,3.07,1
-1,286.66957474956905,67.11633711021848,4.733682329375234,0
-1,41.23733756490855,59.78039377724909,5.834405960923951,0
-1,41.8204554192942,57.906014217273935,5.009235455896091,0
77277,236.66647764,62.59969448,5.19,1
-1,234.53291510886518,59.51595165173706,5.4652362870432345,0
-1,234.0665249641156,60.69288992138557,5.343783829383158,0
-1,235.47778671874914,62.02838365886298,4.914454878607853,0
-1,236.78363464607784,62.73015835272193,4.215101249391168,0
-1,178.95870435817446,64.03644968102282,4.78316143366314,0
-1,179.32048836023873,64.80977016661093,5.05527583822512,0
-1,179.14129011404262,62.540060352380806,4.3493416527873805,0
116355,353.65919426,33.4972759,5.63,1
-1,354.98244089773,33.88086625815401,4.641350465575013,0
71995,220.85571623,26.52789077,4.8,1
72105,221.24687869,27.07417383,2.35,1
-1,219.9560860084706,25.69697440268881,5.673174228105589,0
-1,221.5505113211928,28.24345074757009,4.356709943789079,0
-1,221.89330594673262,25.00904596912348,4.974910237704622,0
-1,220.16025169130248,27.710772231618396,4.712416645664595,0
115065,349.59721541,41.77370255,5.98,1
115191,349.96825485,42.07803394,5.81,1
115755,351.78054498,42.91196859,5.75,1
-1,349.95994561927205,40.99323391370905,4.340959925656724,0
109352,332.30698173,33.1724976,5.58,1
109410,332.49688603,33.17826747,4.28,1
109654,333.19921276,34.60471273,5.34,1
-1,335.15006564960794,34.640195737159175,5.33297866764243,0
105138,319.47944955,34.8968812,4.41,1
-1,318.58801530841737,35.2831309601746,5.012745930085544,0
-1,318.3477272328932,32.50246901382426,4.402931799457503,0
-1,320.6755821316756,31.934697625794858,5.232168246581798,0
-1,319.88278797964847,33.70962743591411,5.919998456033996,0
-1,315.5932904007144,62.5751169225223,4.796959672914343,0
-1,314.71766706954764,63.56536470914607,5.8176319463749815,0
-1,314.8451547789923,64.65660428898849,4.311161889674952,0
-1,116.13221590587924,74.93090030954491,4.842434109702115,0
-1,117.96004591742697,75.24871339642026,5.566150423057642,0
-1,116.50484360370606,72.98604183528653,4.484794104036613,0
-1,118.78284322266325,74.00812384015023,5.414895222745345,0
65536,201.53343022,72.39149824,5.82,1
66435,204.2960597,71.2422665,5.5,1
-1,202.69961042711577,71.48786741051968,4.839185956948756,0
-1,203.91766704554473,69.96687124011984,5.193842656593722,0
-1,201.80636563701125,72.41592299474544,5.321015838639052,0
-1,320.3669200588316,-45.91146634825858,5.034796984545685,0
-1,348.09838685393674,-88.85064606091062,4.937112205945662,0
-1,345.7760127106875,-87.28208013011441,4.653355576349229,0
-1,346.16550425222283,-87.82308867772761,4.584621712916331,0
-1,347.09704945026306,-87.584961432649,3.8799881578756557,0
31681,99.42792641,16.39941482,1.93,1
32104,100.60134402,17.64551421,5.2,1
32753,102.45768904,16.20291318,5.87,1
-1,99.53363189619876,15.189481066929098,4.745931070786013,0
-1,98.73123879954905,17.353271815874802,5.2494813975052175,0
-1,102.11682470877416,14.522972435794456,5.293889321816687,0
-1,99.36311728302333,15.519753510414812,4.613544919661738,0
56510,173.77040437,54.78537508,5.63,1
57477,176.73170252,55.62826771,5.27,1
-1,174.51011315912285,55.847918375543884,4.940058717309368,0
-1,176.1747612951723,54.60769978026378,4.370215164904705,0
-1,176.35348189651074,54.39646143520106,5.094064680657988,0
-1,174.12930126293838,56.295966628075945,4.488201258883691,0
-1,49.10649279210284,-71.99794310569348,4.461129044112885,0
-1,49.87816990221836,-68.44322230543757,4.527847876151523,0
78650,240.83611243,-25.86514891,4.96,1
78877,241.52660087,-23.60624433,5.9,1
79050,242.03133733,-26.32666483,5.35,1
79098,242.18219664,-23.68535317,5.86,1
-1,242.02193986431774,-24.691209177815264,6.0,0
-1,243.0995624807931,-25.71978711604494,4.943977650397751,0
-1,243.0198027106301,-25.079673491193187,4.885193613561734,0
-1,240.52455595107898,-23.544012706965717,4.868072558058464,0
-1,30.358345495177854,-56.604145577406655,5.380748451324204,0
-1,31.132165015594296,-55.75366669683427,5.26639807687022,0
-1,31.512926717871046,-55.746085698761455,4.769951063428015,0
-1,31.54554100385094,-57.422079851272755,4.9382098366157,0
-1,6.8122966637423055,-49.830539370491294,5.05979436510951,0
-1,301.36514352548807,-47.749123812591925,6.0,0
-1,314.4438900412694,-42.36133905682175,4.226499163359156,0
-1,313.43857321974446,-41.194580001798606,4.597954776024342,0
-1,313.13977636346056,-45.15237879631413,5.977202192580244,0
-1,315.4752970103544,-44.19568197804311,4.821557988440649,0
34819,108.10994955,24.12870291,5.85,1
35025,108.67476926,24.88520186,5.84,1
-1,109.49479572847834,21.660469468490174,4.991412259769806,0
-1,110.04734540790062,24.059072112212913,4.679850894393766,0
-1,106.84219005533991,22.580561151152782,4.628796857721445,0
-1,107.13642156274942,24.433561723906013,4.632574850872723,0
15737,50.68863399,20.7421051,5.1,1
-1,53.01148679006075,21.14438727719133,4.959650714972343,0
-1,49.891480678612616,20.12486261198116,4.878593272316567,0
74395,228.07167982,-52.09907465,3.41,1
-1,229.2644829178612,-54.2958225905624,4.584949766885538,0
-1,295.5975910488439,-74.11963873721167,5.246836299793599,0
-1,295.1978825308129,-76.34723627434546,5.33875399056026,0
-1,294.2671673638337,-77.05600087038324,4.722969406613908,0
73415,225.04724166,-77.16052523,5.92,1
-1,226.70379782086954,-78.97446708941132,4.524830384131793,0
-1,227.4156462297522,-77.47490701524914,4.579299185446774,0
-1,224.80201191925744,-77.81869914199906,4.755019015226176,0
96496,294.26389422,-18.23101861,5.66,1
-1,292.54500316733805,-19.527312087907227,4.383766085018102,0
-1,294.4886840158499,-19.11086412008048,5.727633133578079,0
-1,292.93150139670956,-18.171580501153443,4.436592739348584,0
5778,18.53186747,16.13354221,5.97,1
-1,19.856578494816855,17.24824926272523,4.828681709087288,0
-1,16.22657960123496,14.99664559579201,5.072116935387121,0
-1,18.435097003398774,15.81487968549207,5.744405956165068,0
-1,210.07893343386183,48.35698450874422,4.333412874076438,0
-1,211.40858834852804,47.58196069442185,4.476711084254304,0
-1,211.06589051164013,46.69277274902439,5.311155652814591,0
-1,210.8557208929184,46.35387454517364,4.958229346603064,0
-1,183.64799918808464,84.74206402614168,4.907464884393555,0
-1,185.1331351403016,84.71603641891087,4.316159449613576,0
109472,332.65610232,-11.56495901,5.43,1
110000,334.20018136,-12.83144751,5.34,1
-1,333.442772606712,-13.420971043930756,5.060531820766707,0
47960,146.59851244,1.78568624,5.65,1
-1,149.2943763950889,3.8029580021647513,4.752047029146176,0
-1,148.22720372058754,1.9993236452792393,5.228376492341286,0
-1,147.3230787919586,0.8240890927188245,5.688016210486358,0
-1,146.23920481599382,0.25873128647842636,5.285518829050344,0
-1,52.800300264253615,-87.81241766469373,5.600577716181284,0
-1,53.17731045159745,-88.37867353759603,4.6319972699113405,0
-1,52.44557447520279,-88.76547046497672,5.278806792942865,0
81852,250.7725818,-77.51657182,4.23,1
-1,253.81175274762032,-77.87142978702492,5.039980437734071,0
108772,330.51906636,58.00037041,5.55,1
109492,332.71359131,58.20124992,3.39,1
109556,332.87743467,59.41451451,5.05,1
109592,333.00839287,60.75907189,5.37,1
-1,331.33568813907453,60.10417712999905,5.335595471464283,0
-1,331.9002152755154,60.561715493584124,5.890013447726512,0
-1,331.1106423927251,58.77781060989133,4.334025853958077,0
